Order Date,Sales,Year,Month,Quarter,Week,Day,DayOfWeek,DayOfYear,IsWeekend,Lag_1,Lag_7,Lag_30,Rolling_Mean_7,Rolling_Mean_30
2015-11-21,1249.622,2015,11,4,47,21,5,325,1,907.56,1034.73,3134.916,3924.449642857143,2481.11519
2015-11-22,1103.298,2015,11,4,47,22,6,326,1,1249.622,1780.822,641.104,3827.6604999999995,2496.5216566666663
2015-11-23,1363.28,2015,11,4,48,23,0,327,0,1103.298,1355.9285,1501.104,3828.7107142857135,2491.927523333333
2015-11-24,5572.864,2015,11,4,48,24,1,328,0,1363.28,11544.274,1356.602,2975.6521428571427,2632.4695899999997
2015-11-25,4415.695,2015,11,4,48,25,2,329,0,5572.864,3406.855,223.808,3119.7721428571426,2772.199156666667
2015-11-26,1705.99,2015,11,4,48,26,3,330,0,4415.695,7226.086,56.49,2331.1869999999994,2827.18249
2015-11-27,203.66,2015,11,4,48,27,4,331,0,1705.99,907.56,103.882,2230.629857142857,2830.508423333333
2015-11-28,2280.83,2015,11,4,48,28,5,332,1,203.66,1249.622,447.88,2377.9452857142855,2891.6067566666666
2015-11-29,649.044,2015,11,4,48,29,6,333,1,2280.83,1103.298,22.32,2313.051857142857,2912.497556666667
2015-11-30,219.154,2015,11,4,49,30,0,334,0,649.044,1363.28,1510.582,2149.6052857142854,2869.4499566666664
2015-12-01,5624.39,2015,12,4,49,1,1,335,0,219.154,5572.864,2813.8120000000004,2156.9661428571426,2963.13589
2015-12-02,1771.808,2015,12,4,49,2,2,336,0,5624.39,4415.695,5362.026,1779.2679999999998,2843.4619566666665
2015-12-03,505.88,2015,12,4,49,3,3,337,0,1771.808,1705.99,4637.816,1607.823714285714,2705.7307566666664
2015-12-04,129.98,2015,12,4,49,4,4,338,0,505.88,203.66,2126.37,1597.298,2639.1844233333336
2015-12-05,2963.642,2015,12,4,49,5,5,339,1,129.98,2280.83,2784.163,1694.8425714285713,2645.1670566666667
2015-12-06,1970.978,2015,12,4,49,6,6,340,1,2963.642,649.044,6693.7480000000005,1883.6902857142854,2487.74139
2015-12-07,548.4,2015,12,4,50,7,0,341,0,1970.978,219.154,1694.564,1930.7254285714282,2449.5359233333334
2015-12-08,1095.12,2015,12,4,50,8,1,342,0,548.4,5624.39,1302.454,1283.6868571428568,2442.6247900000003
2015-12-09,1522.652,2015,12,4,50,9,2,343,0,1095.12,1771.808,333.576,1248.0931428571425,2482.2606566666664
2015-12-10,573.336,2015,12,4,50,10,3,344,0,1522.652,505.88,1574.094,1257.729714285714,2448.902056666667
2015-12-12,4938.4045,2015,12,4,50,12,5,346,1,573.336,129.98,2002.556,1944.6474999999996,2546.763673333334
2015-12-13,293.152,2015,12,4,50,13,6,347,1,4938.4045,2963.642,7836.978,1563.1489285714283,2295.3028066666666
2015-12-14,7641.658,2015,12,4,51,14,0,348,0,293.152,1970.978,901.6492,2373.246071428571,2519.969766666667
2015-12-15,1264.466,2015,12,4,51,15,1,349,0,7641.658,548.4,1034.73,2475.541214285714,2527.627633333333
2015-12-16,4065.595,2015,12,4,51,16,2,350,0,1264.466,1095.12,1780.822,2899.8947857142853,2603.7867333333334
2015-12-17,45.534,2015,12,4,51,17,3,351,0,4065.595,1522.652,1355.9285,2688.8779285714286,2560.1069166666666
2015-12-19,3436.76,2015,12,4,51,19,5,353,1,45.534,573.336,11544.274,3097.9384999999997,2289.8564499999998
2015-12-20,6962.4400000000005,2015,12,4,51,20,6,354,1,3436.76,4938.4045,3406.855,3387.086428571429,2408.37595
2015-12-21,1933.44,2015,12,4,52,21,0,355,0,6962.4400000000005,293.152,7226.086,3621.413285714286,2231.954416666667
2015-12-22,798.968,2015,12,4,52,22,1,356,0,1933.44,7641.658,907.56,2643.886142857143,2228.3346833333335
2015-12-23,942.108,2015,12,4,52,23,2,357,0,798.968,1264.466,1249.622,2597.835,2218.084216666667
2015-12-24,1950.202,2015,12,4,52,24,3,358,0,942.108,4065.595,1103.298,2295.6359999999995,2246.31435
2015-12-26,2041.414,2015,12,4,52,26,5,360,1,1950.202,45.534,1363.28,2580.761714285714,2268.9188166666668
2015-12-27,2966.388,2015,12,4,52,27,6,361,1,2041.414,3436.76,5572.864,2513.565714285714,2182.0362833333334
2015-12-28,2682.326,2015,12,4,53,28,0,362,0,2966.388,6962.4400000000005,4415.695,1902.1208571428567,2124.2573166666666
2015-12-29,2072.096,2015,12,4,53,29,1,363,0,2682.326,1933.44,1705.99,1921.9288571428567,2136.46085
2015-12-30,2172.6510000000003,2015,12,4,53,30,2,364,0,2072.096,798.968,203.66,2118.1692857142853,2202.0938833333335
2015-12-31,5253.27,2015,12,4,53,31,3,365,0,2172.6510000000003,942.108,2280.83,2734.049571428571,2301.175216666667
2016-01-02,1932.096,2016,1,1,53,2,5,2,1,5253.27,1950.202,649.044,2731.4629999999997,2343.9436166666665
2016-01-03,1768.2216,2016,1,1,53,3,6,3,1,1932.096,2041.414,219.154,2692.435514285714,2395.579203333333
2016-01-04,264.46000000000004,2016,1,1,1,4,0,4,0,1768.2216,2966.388,5624.39,2306.4458,2216.91487
2016-01-05,295.272,2016,1,1,1,5,1,5,0,264.46000000000004,2682.326,1771.808,1965.4380857142855,2167.697003333333
2016-01-06,31.538,2016,1,1,1,6,2,6,0,295.272,2072.096,505.88,1673.9298,2151.885603333333
2016-01-09,364.07,2016,1,1,1,9,5,9,1,31.538,2172.6510000000003,129.98,1415.5610857142856,2159.6886033333335
2016-01-10,1018.104,2016,1,1,1,10,6,10,1,364.07,5253.27,2963.642,810.5373714285712,2094.8373366666665
2016-01-12,747.496,2016,1,1,2,12,1,12,0,1018.104,1932.096,1970.978,641.3087999999998,2054.0546033333335
2016-01-13,622.278,2016,1,1,2,13,2,13,0,747.496,1768.2216,548.4,477.6025714285712,2056.5172033333333
2016-01-17,350.384,2016,1,1,2,17,6,17,1,622.278,264.46000000000004,1095.12,489.8774285714283,2031.6926700000001
2016-01-19,301.742,2016,1,1,3,19,1,19,0,350.384,295.272,1522.652,490.801714285714,1990.99567
2016-01-23,43.66,2016,1,1,3,23,5,23,1,301.742,31.538,573.336,492.5334285714283,1973.3398033333333
2016-01-24,13.12,2016,1,1,3,24,6,24,1,43.66,364.07,4938.4045,442.397714285714,1809.1636533333333
2016-01-26,182.72,2016,1,1,4,26,1,26,0,13.12,1018.104,293.152,323.0571428571426,1805.4825866666665
2016-01-27,3573.252,2016,1,1,4,27,2,27,0,182.72,747.496,7641.658,726.7365714285712,1669.8690533333333
2016-01-28,4297.644,2016,1,1,4,28,3,28,0,3573.252,622.278,1264.466,1251.7888571428568,1770.9749866666668
2016-01-30,2161.6400000000003,2016,1,1,4,30,5,30,1,4297.644,350.384,4065.595,1510.5397142857141,1707.50982
2016-01-31,99.26,2016,1,1,4,31,6,31,1,2161.6400000000003,301.742,45.534,1481.613714285714,1709.3006866666667
2016-02-03,492.836,2016,2,1,5,3,2,34,0,99.26,43.66,3436.76,1545.781714285714,1611.1698866666668
2016-02-06,2432.544,2016,2,1,5,6,5,37,1,492.836,13.12,6962.4400000000005,1891.4137142857141,1460.1733533333331
2016-02-07,324.11,2016,2,1,5,7,6,38,1,2432.544,182.72,1933.44,1911.6122857142855,1406.5290200000002
2016-02-08,129.09199999999998,2016,2,1,6,8,0,39,0,324.11,3573.252,798.968,1419.5894285714287,1384.1998200000003
2016-02-09,785.5519999999999,2016,2,1,6,9,1,40,0,129.09199999999998,4297.644,942.108,917.8619999999997,1378.9812866666666
2016-02-10,77.24,2016,2,1,6,10,2,41,0,785.5519999999999,2161.6400000000003,1950.202,620.0905714285711,1316.54922
2016-02-14,1079.962,2016,2,1,6,14,6,45,1,77.24,99.26,2041.414,760.1908571428568,1284.5008200000002
2016-02-15,1602.38,2016,2,1,7,15,0,46,0,1079.962,492.836,2966.388,918.6971428571426,1239.0338866666668
2016-02-16,160.43,2016,2,1,7,16,1,47,0,1602.38,2432.544,2682.326,594.1094285714282,1154.9706866666668
2016-02-18,105.844,2016,2,1,7,18,3,49,0,160.43,324.11,2072.096,562.9285714285712,1089.4289533333333
2016-02-20,316.78000000000003,2016,2,1,7,20,5,51,1,105.844,129.09199999999998,2172.6510000000003,589.7411428571426,1027.5665866666668
2016-02-21,2591.1,2016,2,1,7,21,6,52,1,316.78000000000003,785.5519999999999,5253.27,847.6765714285712,938.8275866666667
2016-02-22,79.36,2016,2,1,8,22,0,53,0,2591.1,77.24,1932.096,847.9794285714282,877.06972
2016-02-23,37.776,2016,2,1,8,23,1,54,0,79.36,1079.962,1768.2216,699.095714285714,819.3882
2016-02-25,25.87,2016,2,1,8,25,3,56,0,37.776,1602.38,264.46000000000004,473.87999999999965,811.4352
2016-02-27,1159.2710000000002,2016,2,1,8,27,5,58,1,25.87,160.43,295.272,616.5715714285712,840.2351666666667
2016-02-28,551.264,2016,2,1,8,28,6,59,1,1159.2710000000002,105.844,31.538,680.2029999999997,857.5593666666666
2016-03-01,1642.1744,2016,3,1,9,1,1,61,0,551.264,316.78000000000003,364.07,869.545057142857,900.1628466666666
2016-03-02,899.5699999999999,2016,3,1,9,2,2,62,0,1642.1744,2591.1,1018.104,627.8979142857141,896.2117133333334
2016-03-05,1969.267,2016,3,1,9,5,5,65,1,899.5699999999999,79.36,747.496,897.8846285714284,936.9374133333333
2016-03-06,1555.244,2016,3,1,9,6,6,66,1,1969.267,37.776,622.278,1114.6657714285711,968.0362800000001
2016-03-07,807.54,2016,3,1,10,7,0,67,0,1555.244,25.87,350.384,1226.3329142857142,983.2748133333333
2016-03-08,2563.2960000000003,2016,3,1,10,8,1,68,0,807.54,1159.2710000000002,301.742,1426.907914285714,1058.6599466666669
2016-03-09,478.008,2016,3,1,10,9,2,69,0,2563.2960000000003,551.264,43.66,1416.442771428571,1073.1382133333334
2016-03-10,90.932,2016,3,1,10,10,3,70,0,478.008,1642.1744,13.12,1194.836714285714,1075.7319466666665
2016-03-12,51.016000000000005,2016,3,1,10,12,5,72,1,90.932,899.5699999999999,182.72,1073.614714285714,1071.3418133333334
2016-03-13,1384.856,2016,3,1,10,13,6,73,1,51.016000000000005,1969.267,3573.252,990.1274285714283,998.3952800000002
2016-03-14,707.9000000000001,2016,3,1,11,14,0,74,0,1384.856,1555.244,4297.644,869.0782857142856,878.7371466666667
2016-03-15,16.776,2016,3,1,11,15,1,75,0,707.9000000000001,807.54,2161.6400000000003,756.1119999999999,807.24168
2016-03-16,7230.209999999999,2016,3,1,11,16,2,76,0,16.776,2563.2960000000003,99.26,1422.8139999999996,1044.9400133333334
2016-03-17,48.84,2016,3,1,11,17,3,77,0,7230.209999999999,478.008,492.836,1361.5042857142853,1030.1401466666669
2016-03-19,5203.89,2016,3,1,11,19,5,79,1,48.84,90.932,2432.544,2091.926857142857,1122.5183466666667
2016-03-20,102.52,2016,3,1,11,20,6,80,1,5203.89,51.016000000000005,324.11,2099.2845714285713,1115.1320133333331
2016-03-21,1270.379,2016,3,1,12,21,0,81,0,102.52,1384.856,129.09199999999998,2082.9307142857137,1153.1749133333333
2016-03-22,2481.424,2016,3,1,12,22,1,82,0,1270.379,707.9000000000001,785.5519999999999,2336.2912857142856,1209.7039799999998
2016-03-23,633.302,2016,3,1,12,23,2,83,0,2481.424,16.776,77.24,2424.3664285714285,1228.23938
2016-03-24,412.95,2016,3,1,12,24,3,84,0,633.302,7230.209999999999,1079.962,1450.472142857143,1206.0056466666667
2016-03-26,131.16,2016,3,1,12,26,5,86,1,412.95,48.84,1602.38,1462.232142857143,1156.96498
2016-03-27,83.7,2016,3,1,12,27,6,87,1,131.16,5203.89,160.43,730.7764285714283,1154.4073133333334
2016-03-28,243.344,2016,3,1,13,28,0,88,0,83.7,102.52,105.844,750.8941428571425,1158.9906466666666
2016-03-29,1559.0800000000002,2016,3,1,13,29,1,89,0,243.344,1270.379,316.78000000000003,792.1371428571426,1200.4006466666665
2016-03-30,571.224,2016,3,1,13,30,2,90,0,1559.0800000000002,2481.424,2591.1,519.2514285714284,1133.0714466666666
2016-03-31,200.716,2016,3,1,13,31,3,91,0,571.224,633.302,79.36,457.45342857142833,1137.1166466666666
2016-04-02,299.22,2016,4,2,13,2,5,93,1,200.716,412.95,37.776,441.2062857142855,1145.8314466666668
2016-04-04,1484.598,2016,4,2,14,4,0,95,0,299.22,131.16,25.87,634.5545714285712,1194.4557133333333
2016-04-05,2974.058,2016,4,2,14,5,1,96,0,1484.598,83.7,1159.2710000000002,1047.462857142857,1254.9486133333335
2016-04-06,140.004,2016,4,2,14,6,2,97,0,2974.058,243.344,551.264,1032.6999999999998,1241.2399466666668
2016-04-07,907.436,2016,4,2,14,7,3,98,0,140.004,1559.0800000000002,1642.1744,939.6079999999996,1216.7486666666666
2016-04-09,757.992,2016,4,2,14,9,5,100,1,907.436,571.224,899.5699999999999,966.2891428571427,1212.0294000000001
2016-04-10,169.54199999999997,2016,4,2,14,10,6,101,1,757.992,200.716,1969.267,961.8357142857141,1152.0385666666666
2016-04-11,1328.346,2016,4,2,15,11,0,102,0,169.54199999999997,299.22,1555.244,1108.853714285714,1144.4753000000003
2016-04-13,3192.6780000000003,2016,4,2,15,13,2,104,0,1328.346,1484.598,807.54,1352.8651428571427,1223.9799
2016-04-14,35.208,2016,4,2,15,14,3,105,0,3192.6780000000003,2974.058,2563.2960000000003,933.0294285714283,1139.7103
2016-04-16,4161.972,2016,4,2,15,16,5,107,1,35.208,140.004,478.008,1507.5962857142856,1262.5091
2016-04-17,2745.106,2016,4,2,15,17,6,108,1,4161.972,907.436,90.932,1770.1205714285713,1350.9815666666666
2016-04-18,2006.96,2016,4,2,16,18,0,109,0,2745.106,757.992,51.016000000000005,1948.544571428571,1416.1797000000001
2016-04-19,329.96,2016,4,2,16,19,1,110,0,2006.96,169.54199999999997,1384.856,1971.4614285714285,1381.0165000000002
2016-04-20,1194.726,2016,4,2,16,20,2,111,0,329.96,1328.346,707.9000000000001,1952.3728571428567,1397.2440333333334
2016-04-21,893.0899999999999,2016,4,2,16,21,3,112,0,1194.726,3192.6780000000003,16.776,1623.8602857142853,1426.4545
2016-04-22,152.916,2016,4,2,16,22,4,113,0,893.0899999999999,35.208,7230.209999999999,1640.6757142857139,1190.5447
2016-04-24,25.99,2016,4,2,16,24,6,115,1,152.916,4161.972,48.84,1049.8211428571426,1189.7830333333334
2016-04-25,920.946,2016,4,2,17,25,0,116,0,25.99,2745.106,5203.89,789.2268571428568,1047.0182333333332
2016-04-26,2090.1055,2016,4,2,17,26,1,117,0,920.946,2006.96,102.52,801.1047857142855,1113.2710833333333
2016-04-27,2719.59,2016,4,2,17,27,2,118,0,2090.1055,329.96,1270.379,1142.4805,1161.5781166666668
2016-04-28,4044.362,2016,4,2,17,28,3,119,0,2719.59,1194.726,2481.424,1549.5713571428569,1213.6760499999998
2016-04-29,7.968,2016,4,2,17,29,4,120,0,4044.362,893.0899999999999,633.302,1423.125357142857,1192.8315833333334
2016-04-30,1571.695,2016,4,2,17,30,5,121,1,7.968,152.916,412.95,1625.808071428571,1231.4564166666667
2016-05-01,450.94,2016,5,2,17,1,6,122,1,1571.695,25.99,131.16,1686.515214285714,1242.1157500000002
2016-05-02,167.232,2016,5,2,18,2,0,123,0,450.94,920.946,83.7,1578.8417857142854,1244.9001500000002
2016-05-03,2198.76,2016,5,2,18,3,1,124,0,167.232,2090.1055,243.344,1594.363857142857,1310.0806833333334
2016-05-04,1121.362,2016,5,2,18,4,2,125,0,2198.76,2719.59,1559.0800000000002,1366.0455714285713,1295.4900833333334
2016-05-07,305.622,2016,5,2,18,7,5,128,1,1121.362,4044.362,571.224,831.939857142857,1286.6366833333334
2016-05-08,3981.968,2016,5,2,18,8,6,129,1,305.622,7.968,200.716,1399.6541428571425,1412.6784166666666
2016-05-09,48.81,2016,5,2,19,9,0,130,0,3981.968,1571.695,299.22,1182.0991428571429,1404.3314166666669
2016-05-10,154.442,2016,5,2,19,10,1,131,0,48.81,450.94,1484.598,1139.7422857142853,1359.9928833333333
2016-05-11,191.968,2016,5,2,19,11,2,132,0,154.442,167.232,2974.058,1143.2759999999996,1267.2565499999998
2016-05-12,1060.35,2016,5,2,19,12,3,133,0,191.968,2198.76,140.004,980.6459999999997,1297.9347500000001
2016-05-13,238.384,2016,5,2,19,13,4,134,0,1060.35,1121.362,907.436,854.5062857142855,1275.6330166666667
2016-05-14,3141.1995,2016,5,2,19,14,5,135,1,238.384,305.622,757.992,1259.5887857142855,1355.0732666666668
2016-05-15,69.908,2016,5,2,19,15,6,136,1,3141.1995,3981.968,169.54199999999997,700.7230714285713,1351.7521333333332
2016-05-16,255.968,2016,5,2,20,16,0,137,0,69.908,48.81,1328.346,730.3170714285712,1316.0062
2016-05-17,47.368,2016,5,2,20,17,1,138,0,255.968,154.442,3192.6780000000003,715.0207857142854,1211.1625333333334
2016-05-18,10.86,2016,5,2,20,18,2,139,0,47.368,191.968,35.208,689.1482142857141,1210.3509333333336
2016-05-20,169.54399999999998,2016,5,2,20,20,4,141,0,10.86,1060.35,4161.972,561.890214285714,1077.27
2016-05-21,72.332,2016,5,2,20,21,5,142,1,169.54399999999998,238.384,2745.106,538.1684999999998,988.1775333333334
2016-05-22,3862.098,2016,5,2,20,22,6,143,1,72.332,3141.1995,2006.96,641.1539999999997,1050.0154666666667
2016-05-23,1304.956,2016,5,2,21,23,0,144,0,3862.098,69.908,329.96,817.5894285714282,1082.5153333333333
2016-05-24,610.3069999999999,2016,5,2,21,24,1,145,0,1304.956,255.968,1194.726,868.2092857142853,1063.0347
2016-05-25,1739.418,2016,5,2,21,25,2,146,0,610.3069999999999,47.368,893.0899999999999,1109.930714285714,1091.2456333333332
2016-05-26,982.564,2016,5,2,21,26,3,147,0,1739.418,10.86,152.916,1248.745571428571,1118.9005666666667
2016-05-28,794.146,2016,5,2,21,28,5,149,1,982.564,169.54399999999998,25.99,1337.9744285714282,1144.5057666666667
2016-05-29,1119.786,2016,5,2,21,29,6,150,1,794.146,72.332,920.946,1487.610714285714,1151.1337666666666
2016-05-30,681.1,2016,5,2,22,30,0,151,0,1119.786,3862.098,2090.1055,1033.182428571428,1104.1669166666666
2016-05-31,5178.138,2016,5,2,22,31,1,152,0,681.1,1304.956,2719.59,1586.4941428571426,1186.1185166666667
2016-06-01,834.1980000000001,2016,6,2,22,1,2,153,0,5178.138,610.3069999999999,4044.362,1618.478571428571,1079.11305
2016-06-04,1192.31,2016,6,2,22,4,5,156,1,834.1980000000001,1739.418,7.968,1540.3202857142855,1118.5911166666667
2016-06-05,1533.198,2016,6,2,22,5,6,157,1,1192.31,982.564,1571.695,1618.9822857142851,1117.3078833333334
2016-06-07,59.768,2016,6,2,23,7,1,159,0,1533.198,794.146,450.94,1514.0711428571426,1104.2688166666665
2016-06-08,145.504,2016,6,2,23,8,2,160,0,59.768,1119.786,167.232,1374.8879999999997,1103.5445499999998
2016-06-09,797.116,2016,6,2,23,9,3,161,0,145.504,681.1,2198.76,1391.461714285714,1056.8230833333332
2016-06-11,3373.5640000000003,2016,6,2,23,11,5,163,1,797.116,5178.138,1121.362,1133.6654285714283,1131.8964833333334
2016-06-12,174.476,2016,6,2,23,12,6,164,1,3373.5640000000003,834.1980000000001,305.622,1039.4194285714282,1127.52495
2016-06-13,1128.898,2016,6,2,24,13,0,165,0,174.476,1192.31,3981.968,1030.3605714285711,1032.4226166666667
2016-06-14,51.072,2016,6,2,24,14,1,166,0,1128.898,1533.198,48.81,818.6282857142854,1032.4980166666667
2016-06-15,734.144,2016,6,2,24,15,2,167,0,51.072,59.768,154.442,914.9677142857141,1051.8214166666667
2016-06-16,3443.904,2016,6,2,24,16,3,168,0,734.144,145.504,191.968,1386.167714285714,1160.2192833333334
2016-06-18,1883.087,2016,6,2,24,18,5,170,1,3443.904,797.116,1060.35,1541.3064285714283,1187.6438500000002
2016-06-19,446.346,2016,6,2,24,19,6,171,1,1883.087,3373.5640000000003,238.384,1123.1324285714284,1194.575916666667
2016-06-20,829.544,2016,6,2,25,20,0,172,0,446.346,174.476,3141.1995,1216.7135714285712,1117.5207333333335
2016-06-21,107.976,2016,6,2,25,21,1,173,0,829.544,1128.898,69.908,1070.8675714285712,1118.7896666666666
2016-06-22,2018.953,2016,6,2,25,22,2,174,0,107.976,51.072,255.968,1351.9934285714282,1177.555833333333
2016-06-23,836.9580000000001,2016,6,2,25,23,3,175,0,2018.953,734.144,47.368,1366.6811428571425,1203.8754999999999
2016-06-25,857.08,2016,6,2,25,25,5,177,1,836.9580000000001,3443.904,10.86,997.134857142857,1232.0828333333334
2016-06-26,1592.196,2016,6,2,25,26,6,178,1,857.08,1883.087,169.54399999999998,955.5789999999997,1279.5045666666667
2016-06-28,1126.156,2016,6,2,26,28,1,180,0,1592.196,446.346,72.332,1052.6947142857139,1314.632033333333
2016-06-29,432.926,2016,6,2,26,29,2,181,0,1126.156,829.544,3862.098,996.0349999999997,1200.3263
2016-07-02,1631.902,2016,7,3,26,2,5,184,1,432.926,107.976,1304.956,1213.738714285714,1211.2245
2016-07-03,823.982,2016,7,3,26,3,6,185,1,1631.902,2018.953,610.3069999999999,1043.0285714285712,1218.3470000000002
2016-07-04,1138.288,2016,7,3,27,4,0,186,0,823.982,836.9580000000001,1739.418,1086.0757142857142,1198.3093333333334
2016-07-05,121.646,2016,7,3,27,5,1,187,0,1138.288,857.08,982.564,981.013714285714,1169.6120666666668
2016-07-06,1379.812,2016,7,3,27,6,2,188,0,121.646,1592.196,794.146,950.6731428571426,1189.134266666667
2016-07-08,21.12,2016,7,3,27,8,4,190,0,1379.812,1126.156,1119.786,792.8108571428569,1152.5120666666667
2016-07-09,1587.114,2016,7,3,27,9,5,191,1,21.12,432.926,681.1,957.6948571428568,1182.712533333333
2016-07-10,43.286,2016,7,3,27,10,6,192,1,1587.114,1631.902,5178.138,730.7497142857139,1011.5507999999999
2016-07-11,1941.952,2016,7,3,28,11,0,193,0,43.286,823.982,834.1980000000001,890.459714285714,1048.4759333333334
2016-07-12,2052.567,2016,7,3,28,12,1,194,0,1941.952,1138.288,1192.31,1021.0709999999998,1077.1511666666668
2016-07-13,2033.256,2016,7,3,28,13,2,195,0,2052.567,121.646,1533.198,1294.1581428571426,1093.8197666666667
2016-07-14,860.9159999999999,2016,7,3,28,14,3,196,0,2033.256,1379.812,59.768,1220.0301428571424,1120.5247000000002
2016-07-16,3029.386,2016,7,3,28,16,5,198,1,860.9159999999999,21.12,145.504,1649.7824285714285,1216.6541
2016-07-17,448.082,2016,7,3,28,17,6,199,1,3029.386,1587.114,797.116,1487.063571428571,1205.0196333333333
2016-07-18,525.72,2016,7,3,29,18,0,200,0,448.082,43.286,3373.5640000000003,1555.9827142857139,1110.0914999999998
2016-07-19,2.025,2016,7,3,29,19,1,201,0,525.72,1941.952,174.476,1278.8502857142853,1104.343133333333
2016-07-20,2693.168,2016,7,3,29,20,2,202,0,2.025,2052.567,1128.898,1370.364714285714,1156.4854666666665
2016-07-23,208.272,2016,7,3,29,23,5,205,1,2693.168,2033.256,51.072,1109.6527142857142,1161.7254666666665
2016-07-24,525.95,2016,7,3,29,24,6,206,1,208.272,860.9159999999999,734.144,1061.8004285714283,1154.7856666666667
2016-07-25,2395.024,2016,7,3,30,25,0,207,0,525.95,3029.386,3443.904,971.1772857142854,1119.823
2016-07-26,958.857,2016,7,3,30,26,1,208,0,2395.024,448.082,1883.087,1044.1451428571424,1089.0153333333333
2016-07-27,29.97,2016,7,3,30,27,2,209,0,958.857,525.72,446.346,973.3237142857141,1075.1361333333332
2016-07-30,443.802,2016,7,3,30,30,5,212,1,29.97,2.025,829.544,1036.4347142857139,1062.2780666666667
2016-07-31,3712.162,2016,7,3,30,31,6,213,1,443.802,2693.168,107.976,1182.0052857142855,1182.4176
2016-08-01,1011.696,2016,8,3,31,1,0,214,0,3712.162,208.272,2018.953,1296.7801428571424,1148.8423666666665
2016-08-02,1290.478,2016,8,3,31,2,1,215,0,1011.696,525.95,836.9580000000001,1405.9984285714283,1163.9596999999999
2016-08-05,72.65,2016,8,3,31,5,4,218,0,1290.478,2395.024,857.08,1074.230714285714,1137.8120333333331
2016-08-06,494.8692,2016,8,3,31,6,5,219,1,72.65,958.857,1592.196,1007.9467428571426,1101.2344733333334
2016-08-07,968.206,2016,8,3,31,7,6,220,1,494.8692,29.97,1126.156,1141.980457142857,1095.9694733333333
2016-08-08,760.1120000000001,2016,8,3,32,8,0,221,0,968.206,443.802,432.926,1187.1675999999995,1106.8756733333332
2016-08-09,4878.392000000001,2016,8,3,32,9,1,222,0,760.1120000000001,3712.162,1631.902,1353.7718857142856,1215.0920066666667
2016-08-10,851.4739999999999,2016,8,3,32,10,2,223,0,4878.392000000001,1011.696,823.982,1330.8830285714284,1216.0084066666666
2016-08-11,196.112,2016,8,3,32,11,3,224,0,851.4739999999999,1290.478,1138.288,1174.5450285714285,1184.60254
2016-08-13,586.896,2016,8,3,32,13,5,226,1,196.112,72.65,121.646,1248.0087428571426,1200.1108733333335
2016-08-15,497.59,2016,8,3,33,15,0,228,0,586.896,494.8692,1379.812,1248.3974285714285,1170.7034733333332
2016-08-16,3378.932,2016,8,3,33,16,1,229,0,497.59,968.206,21.12,1592.786857142857,1282.6305399999999
2016-08-17,381.64,2016,8,3,33,17,2,230,0,3378.932,760.1120000000001,1587.114,1538.7194285714286,1242.4480733333332
2016-08-21,2827.52,2016,8,3,33,21,6,234,1,381.64,4878.392000000001,43.286,1245.7377142857138,1335.2558733333333
2016-08-22,66.632,2016,8,3,34,22,0,235,0,2827.52,851.4739999999999,1941.952,1133.6174285714283,1272.7452066666667
2016-08-23,1202.278,2016,8,3,34,23,1,236,0,66.632,196.112,2052.567,1277.3554285714283,1244.40224
2016-08-24,7194.775000000001,2016,8,3,34,24,2,237,0,1202.278,586.896,2033.256,2221.3381428571424,1416.4528733333332
2016-08-25,178.52599999999998,2016,8,3,34,25,3,238,0,7194.775000000001,497.59,860.9159999999999,2175.7575714285713,1393.7065400000001
2016-08-27,639.9739999999999,2016,8,3,34,27,5,240,1,178.52599999999998,3378.932,3029.386,1784.4778571428567,1314.0594733333335
2016-08-28,6491.293,2016,8,3,34,28,6,241,1,639.9739999999999,381.64,448.082,2657.2854285714284,1515.4998400000002
2016-08-29,246.5,2016,8,3,35,29,0,242,0,6491.293,2827.52,525.72,2288.5682857142856,1506.1925066666668
2016-08-31,2601.797,2016,8,3,35,31,2,244,0,246.5,66.632,2.025,2650.7347142857143,1592.8515733333334
2016-09-01,2367.564,2016,9,3,35,1,3,245,0,2601.797,1202.278,2693.168,2817.204142857143,1581.9981066666667
2016-09-03,1874.898,2016,9,3,35,3,5,247,1,2367.564,7194.775000000001,208.272,2057.221714285714,1637.552306666667
2016-09-04,1071.284,2016,9,3,35,4,6,248,1,1874.898,178.52599999999998,525.95,2184.758571428571,1655.7301066666666
2016-09-05,934.103,2016,9,3,36,5,0,249,0,1071.284,639.9739999999999,2395.024,2226.7769999999996,1607.0327399999999
2016-09-06,919.674,2016,9,3,36,6,1,250,0,934.103,6491.293,958.857,1430.8314285714282,1605.72664
2016-09-07,2922.667,2016,9,3,36,7,2,251,0,919.674,246.5,29.97,1813.1409999999998,1702.1498733333333
2016-09-08,89.64,2016,9,3,36,8,3,252,0,2922.667,2601.797,443.802,1454.2614285714283,1690.3444733333333
2016-09-10,1415.726,2016,9,3,36,10,5,254,1,89.64,2367.564,3712.162,1318.284571428571,1613.7966066666668
2016-09-11,1962.13,2016,9,3,36,11,6,255,1,1415.726,1874.898,1011.696,1330.7462857142855,1645.4777399999998
2016-09-12,707.824,2016,9,3,37,12,0,256,0,1962.13,1071.284,1290.478,1278.8234285714284,1626.0559399999997
2016-09-13,2109.42,2016,9,3,37,13,1,257,0,707.824,934.103,72.65,1446.725857142857,1693.9482733333336
